created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Dec 21 06:21:03 +0000 2023;1737719812590309803;"Untuk pertama kalinya, pajak dinyatakan secara langsung sebagai salah satu aspek yang akan menjadi tema debat capres-cawapres pilpres 2024 di Indonesia.   #debat #pemilu #capres #debatcapres #debatcawapres #surveipajakdanpolitik #pakpol #pilpres  https://t.co/LnT0u9jW4H";0;0;1;0;in;743982727095947265;1737719812590309803;DDTCNews;https://twitter.com/DDTCNews/status/1737719812590309803
Thu Dec 21 02:51:26 +0000 2023;1737667063261638855;"Debat kedua antara calon wakil presiden (Cawapres), Jumat besok diprediksi akan lebih disorot publik dibandingkan debat pertama yang menghadirkan para Capres https://t.co/njqyTFfLHG - Cawapres Bersiap Hadapi Debat https://t.co/Q1ZiLrV86p";0;0;0;0;in;2655442453;1737667063261638855;nusabalicom;https://twitter.com/nusabalicom/status/1737667063261638855
Wed Dec 20 17:27:12 +0000 2023;1737525068455100803;""Cerita Pemilih" Kompasiana: Capres Anies Paling Banyak Didukung Usai Debat Pertama https://t.co/gO3Xa38USb";1;1;0;1;in;23786106;1737525068455100803;kompasiana;https://twitter.com/kompasiana/status/1737525068455100803
Wed Dec 20 14:25:56 +0000 2023;1737479450189611443;"Debat pertama Capres 2024, digelar di halaman Gedung KPU. Sedangkan debat Cawapres, digelar di Jakarta Convention Center (JCC), Senayan, Jakarta, 22 Desember 2023. Begini cuplikan persiapan teknis debat ini.  #debatcawapres #pilpres2024 #rakyatmerdeka https://t.co/rKhV65EkkF";0;0;0;0;in;1474011848118657029;1737479450189611443;_rakyatmerdeka;https://twitter.com/_rakyatmerdeka/status/1737479450189611443
Wed Dec 20 12:30:46 +0000 2023;1737450469386264922;"@kumparan Kita liat aja pas debat cawapres besok,pake doa atau mengheningkan cipta lagi kaya debat capres pertama";0;0;0;3;in;1677082967162900481;1737408134644478316;natasha_k83732;https://twitter.com/natasha_k83732/status/1737450469386264922
Wed Dec 20 11:39:36 +0000 2023;1737437589479800911;"Mabes TNI Beberkan Alasan Mayor Teddy yang Hadir di Debat Capres Pertama, Begini Penjelasannya   Blunder Rosalia Indah Jusuf Kalla Pak Anies Baswedan Samsul Samsung CCTV Bekasi Dino Sore Arhan Aquaman Mudryk https://t.co/fj2CApvWI8";0;0;0;0;in;2377681326;1737437589479800911;arieshben;https://twitter.com/arieshben/status/1737437589479800911
Wed Dec 20 11:18:27 +0000 2023;1737432270506786869;"Pada saat sesi tanya jawab antarcapres berjalan, akhirnya adu pendapat itu terlihat. Sebelumnya, bagian awal acara debat calon presiden (capres) 2024 pertama ini hanya berisi paparan gagasan masing-masing calon. https://t.co/k2dM90LK1B";0;1;0;0;in;2295403266;1737432270506786869;GatraMediaGroup;https://twitter.com/GatraMediaGroup/status/1737432270506786869
Wed Dec 20 09:56:34 +0000 2023;1737411660846190927;"@geloraco bapake benar2 cawe2... mosok iya, dibocorkan tema yg akan didebatkan sih? masalah keunangan, digital, dst... yg kebetulan si bocil ada pengelolaan di situ... ya, pasti dibekalilah dia! coba klo kyk debat pertama capres, sdh dipastikan bakal jadi apa dia!";0;0;0;3;in;1676864371987996672;1737333967525945489;yahyaasyar42633;https://twitter.com/yahyaasyar42633/status/1737411660846190927
Wed Dec 20 09:12:33 +0000 2023;1737400584163176785;"Debat Pertama Usai dari para Capres❗ Ganjar dan Anies dianggap kuasai Panggung, Prabowo blunder, saling serang dengan Anies, menurut netizen gimana⁉️  Rosalia Indah BEM UI CCTV Pengen Banget Dino Zulhas Pegang Bekasi Ilha Bawaslu iPad Samsul Christopher Arhan Skincare https://t.co/K78KBC6rZq";0;4;3;17;in;1562705824262557696;1737400584163176785;arini_kamal;https://twitter.com/arini_kamal/status/1737400584163176785
Wed Dec 20 08:54:39 +0000 2023;1737396081724645771;"KEHADIRAN Mayor Teddy Indra Wijaya pada acara debat capres putaran  pertama dan menjadi tim pendukung paslon 02 secara jelas merupakan  bentuk dukungan kasat mata terhadap paslon Prabowo-Gibran.   Sumber: https://t.co/C6ngQ9sVIx";0;2;4;5;in;68930552;1737396081724645771;mediaindonesia;https://twitter.com/mediaindonesia/status/1737396081724645771
Wed Dec 20 08:44:58 +0000 2023;1737393643831640279;"Masyarakat bisa menilai sendiri hasil debat capres pertama, Calon presiden nomor urut 1 Anies Rasyid Baswedan sangat luarbiasa";0;0;0;1;in;1115462349228392448;1737393643831640279;quantrclle;https://twitter.com/quantrclle/status/1737393643831640279
Wed Dec 20 08:27:46 +0000 2023;1737389314244587624;"@fadlizon Belum nonton debat Capres pusingan pertama ya Pak..😄😆😂🤣";0;0;0;0;in;325975611;1737048505146019899;benalsagoff676;https://twitter.com/benalsagoff676/status/1737389314244587624
Wed Dec 20 08:06:22 +0000 2023;1737383928477200569;"🗣Koalisi: “Kehadiran Mayor Teddy Indra Wijaya pada acara debat capres putaran pertama jelas-jelas merupakan bentuk dukungan kasat mata terhadap paslon Prabowo-Gibran.”";0;1;0;1;in;18129942;1737383902250148235;tempodotco;https://twitter.com/tempodotco/status/1737383928477200569
Wed Dec 20 08:02:07 +0000 2023;1737382861668528620;"Jadi Sorotan di Debat Pertama Capres, Begini Rekam Jejak Mayor Teddy Indra, Ajudan Prabowo Subianto https://t.co/Ecs3Hgw0QF";0;0;1;1;in;55507370;1737382861668528620;tvOneNews;https://twitter.com/tvOneNews/status/1737382861668528620
Wed Dec 20 07:14:14 +0000 2023;1737370809042436151;"@unnesmenfess Smartfren dari debat capres pertama";0;0;0;0;in;2633676451;1737370578632458449;Kobolonimbuss;https://twitter.com/Kobolonimbuss/status/1737370809042436151
Wed Dec 20 06:35:32 +0000 2023;1737361069088338053;"Debat Capres Pertama   Ganjar Juaranya   .  #ganjarpranowo #ganjarmahfud #debatcapres #temanganjar  #ganjarpresiden2024 #rintowardana  .  Tag:  Rosalia Indah Bekasi Blunder  BEM UI Pengen Banget CCTV Zulhas   https://t.co/V4XkqS0P9j";0;0;0;4;in;1398125066685059072;1737361069088338053;TemanGanjar2705;https://twitter.com/TemanGanjar2705/status/1737361069088338053
Wed Dec 20 06:00:00 +0000 2023;1737352129201991920;"pak prabowo memang memiliki ke otentik an sendiri pada debat capres pertama #PrabowoGibranBanjirDukungan https://t.co/qxEWpW60J5";0;0;0;1;in;1705542771325710336;1737352129201991920;sxubjek;https://twitter.com/sxubjek/status/1737352129201991920
Wed Dec 20 05:48:37 +0000 2023;1737349265620697475;"Saya sarankan mbah @Lembayung071 untuk survey lokasi dan cek apakah AC di JCC Senayan berfungsi dgn baik atau tidak  Jangan sampai kejadian terulang dimana gedung KPU tempat debat pertama Capres ternyata tidak pakai AC sehingga HANYA pak Prabowo yg berkeringat...kan kasihan  😌😌 https://t.co/gsVsLzF03V";0;2;2;11;in;1252823224888381440;1737349265620697475;jimmiejimmies;https://twitter.com/jimmiejimmies/status/1737349265620697475
Wed Dec 20 05:31:48 +0000 2023;1737345031948923178;"@tvOneNews Utk debat cawapres pertama ini harusnya ga ada podium. Biar seragam kaya debat capres.  Utk debat selanjutnya baru podium.";0;0;0;0;in;91043661;1736996763230519528;yvdi_X;https://twitter.com/yvdi_X/status/1737345031948923178
Wed Dec 20 04:47:04 +0000 2023;1737333773036089437;"Gimana sih kesan warganet terhadap debat capres?  Sistem monitoring media sosial, Drone Emprit, menganalisa sentimen warganet di media sosial X pada 13 Desember pukul 00.00-18.00 WIB atau sehari setelah debat capres pertama. Hasilnya, capres @aniesbaswedan paling banyak… https://t.co/noy72RDAUg";1;4;8;16;in;759692754985242625;1737333773036089437;kumparan;https://twitter.com/kumparan/status/1737333773036089437
Wed Dec 20 04:28:54 +0000 2023;1737329203471950323;"Calon wakil presiden (cawapres) nomor urut 1 Muhaimin Iskandar atau Cak Imin mengaku sepakat dengan opini capres nomor urut 3 Ganjar Pranowo terkait penambahan sesi tanya jawab antar pasangan calon pada debat selanjutnya.  "Ya itu bagus. Debat ini ada 3 tujuan. Pertama, mengajak… https://t.co/wd3RV7v7mG";2;224;120;217;in;55507370;1737329203471950323;tvOneNews;https://twitter.com/tvOneNews/status/1737329203471950323
Wed Dec 20 02:42:00 +0000 2023;1737302298412671058;"Lagi jadi sorotan nih tiap pak prabowo kampanye kenapa ada mayor teddy? kemarin jg debat capres pertama ada mayor teddy? jdi disini mayor teddy itu ajudan penting buat melindungi pemimpin, kita kan gatau kondisi kedepan bakal ada apa, jdi buat jaga2 ya gpp https://t.co/JvJjUUVRkk https://t.co/mKZLIvHdNB";0;0;3;5;in;1574452089950208001;1737302298412671058;Febipurnamazaka;https://twitter.com/Febipurnamazaka/status/1737302298412671058
Wed Dec 20 02:40:56 +0000 2023;1737302031696908311;"Prabowo penjilat banget. Dan dia akhirnya kena mental sama Anies Baswedan seorang yang tanpa beban. Anies skakmat banget Prabowo di debat capres pertama. Kena mental Prabowo. Apalagi dibawa mantan pendukung prabowo. Diomongin oposisi , Prabowo tersinggung bgt.";0;0;0;0;in;946205988465471488;1737302031696908311;Loberitain;https://twitter.com/Loberitain/status/1737302031696908311
Wed Dec 20 02:15:03 +0000 2023;1737295516617285736;"Jusuf Kalla suara dari Indonesia Timur akhirnya Resmi dukung ANIES BASWEDAN . Sebelumnya beliau terlihat netral. Namun kali ini mesti ambil sikap. Sepertinya setelah pak JK lihat debat capres pertama ttg tingkah laku Prabowo yang amit-amit. Layaknya bukan capres tapi kades";0;0;0;0;in;946205988465471488;1737295516617285736;Loberitain;https://twitter.com/Loberitain/status/1737295516617285736
Wed Dec 20 01:51:25 +0000 2023;1737289571321500053;"[ KRONOLOGI PERGINYA VOTER PRABOWO ] - Berkoalisi dgn Jokowaw--yg pd dukung dia krn benci jokowaw PERGI - Blunder Ade Armando--voter Jogja PERGI - Debat pertama capres--voter berpendidikan tinggi PERGI - Ucapan NDASMU--voter jawa PERGI - Jokes Zulhas ttg sholat--voter Islam PERGI";0;0;0;0;in;1625643172595474433;1737289571321500053;Tuan_Rufus;https://twitter.com/Tuan_Rufus/status/1737289571321500053
Tue Dec 19 23:18:46 +0000 2023;1737251156458688733;"@Kang_eNeS @Uki23 Bang, mon maap, kan dinamika politik cukup volatile ya, so hasil polling pada bulan mei 2023 udh gk relevan lg deh sepertinya. Lalu, konteksnya beda, data si uki itu dikumpulin utk menilai performa capres dlm debat pertama, klo foto yg mas kirim gk ada korelasi dgn debat pertama";0;2;0;1;in;943149186098147328;1736989126510129508;NuYun_gans;https://twitter.com/NuYun_gans/status/1737251156458688733
Tue Dec 19 23:17:27 +0000 2023;1737250824076902565;"@Uki23 Dek Dedek, Dedek, Dedek!!!?? Halooooo!!!!!! Kasihan kau Dek🤣 Nonton kah waktu itu? Jangan dulu pakai survei2 yg bisa dimanipulasi gini. Saya mau dengar bagaimana pendapat jujurmu tentang debat pertama capres waktu itu. Kalau tda jujur PSI ga masuk Senayan🤭";0;0;0;0;in;1499023663324348426;1736989126510129508;DombaTersesat06;https://twitter.com/DombaTersesat06/status/1737250824076902565
Tue Dec 19 23:05:20 +0000 2023;1737247775107276895;"Debat pertama capres harus diakui pak anies menang telak terhadap 2 paslon lain. Tetep kawal dan sorakan AMIN untuk indonesia #MenangSeputaran https://t.co/1AEDIh5xxM";0;0;0;0;in;1480949990214176768;1737247775107276895;AwkRamaara;https://twitter.com/AwkRamaara/status/1737247775107276895
Tue Dec 19 22:39:03 +0000 2023;1737241158240342471;"Pada debat pertama capres, perlu kita akui bhw performa No.2 lebih baik dibandingkan dgn performa No.1 &amp  No.3, disbbkan hal berikut ini: 1. No.2 sngt percaya diri meskipun dikeroyok No.1 &amp  No.3. 2. No.2 lugas, logis, rasional, &amp  rada lucu. @prabowo @ganjarpranowo @aniesbaswedan https://t.co/70b2ZKTPgY";0;0;2;1;in;1650254622995673088;1737241158240342471;msp_se88402;https://twitter.com/msp_se88402/status/1737241158240342471
Tue Dec 19 22:13:58 +0000 2023;1737234849092817045;"@Pokoke_Po Ini di bahas di debat capres pertama kok https://t.co/6hCLqrFcvT";0;1;0;1;in;1695374979389648896;1736943363063271905;X_Go__;https://twitter.com/X_Go__/status/1737234849092817045
Tue Dec 19 16:56:39 +0000 2023;1737154990345720288;"@detikcom Ketertarikkan JK sdh Semangkin bulat ke Anis Baswedan sejak melihat debat Capres pertama, "dimana Anis membabat habis lawan - lawan debatnya tak berkutik.";0;4;0;2;in;1684878879851450369;1737146045992513809;AryaPratam8468;https://twitter.com/AryaPratam8468/status/1737154990345720288
Tue Dec 19 15:57:03 +0000 2023;1737139992269652313;"@duniapolitica @RcyberProj0 @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat Gambar Capres 1 vs 2 saat debat capres pertama. https://t.co/KcaKPnKQTk";0;0;0;1;in;1640911014849032192;1736748520848404751;jupriadimz7;https://twitter.com/jupriadimz7/status/1737139992269652313
Tue Dec 19 15:28:59 +0000 2023;1737132929380405746;"Presidential Threshold merupakan salah satu topik hangat di awal pemilu yang luput dari debat capres pertama padahal jelas PT menjadi penghalang kesempatan bagi banyak tokoh potensial bangsa untuk meramaikan pesta demokrasi.";0;1;0;0;in;1529833280035442688;1737132929380405746;DekaFaiz;https://twitter.com/DekaFaiz/status/1737132929380405746
Tue Dec 19 15:13:30 +0000 2023;1737129033853485422;"https://t.co/IDc4Lmw8CM  setujuu dari debat capres pertama aja si anies jawabannya gak sesuai sama pertanyaan anggaran dana 80T di apakan. Eh malah jawabnya data-data polusi di DKI aneh dah nis nis dari dulu janji aja banyak proker gada yang beres ckckckc";0;0;0;0;in;1601910853363994625;1737129033853485422;ellquiorra;https://twitter.com/ellquiorra/status/1737129033853485422
Tue Dec 19 14:42:23 +0000 2023;1737121200974037066;"@Uki23 Beda jauh sama survei pasca debat Litbang Kompas yg berpenampilan terbaik saat debat pilpres pertama kali  capres 01 Anies Baswedan";0;0;0;0;in;1603600431825186816;1736989126510129508;Didi_margo;https://twitter.com/Didi_margo/status/1737121200974037066
Tue Dec 19 14:38:04 +0000 2023;1737120116935168358;"Melihat Besaran Perubahan Suara Setelah Debat Capres Pertama Berakhir https://t.co/8SZuZrwxsd";0;0;0;0;in;788744100;1737120116935168358;Riau24Com;https://twitter.com/Riau24Com/status/1737120116935168358
Tue Dec 19 14:30:00 +0000 2023;1737118088037060909;"Kapuspen TNI Laksamana Muda TNI Julius Widjojono menyatakan, kehadiran Mayor Inf Teddy Indra Wijaya dalam acara debat capres pertama di KPU pada 12 Desember 2023, karena mengikuti agenda Prabowo.  #BonusDemografi #IndonesiaEmas2045";0;0;0;2;in;1664572693180747777;1737118088037060909;faktacom_;https://twitter.com/faktacom_/status/1737118088037060909
Tue Dec 19 13:40:41 +0000 2023;1737105675132751987;"Katanya aparatur negara harus netral dan tidak boleh menggunakan simbol2 partai peserta pemilu , tapi bagitu ada yg ketahuan tidak netral @Puspen_TNI Malah ngeles   Mabes TNI menyampaikan kehadiran Mayor Inf Teddy Indra Wijaya dalam acara debat capres pertama di KPU hanya… https://t.co/ziJTgrQS5i";1;7;17;29;in;1210905442408255491;1737105675132751987;retnosetyow4t;https://twitter.com/retnosetyow4t/status/1737105675132751987
Tue Dec 19 12:58:39 +0000 2023;1737095095655309659;"@hrdbacot Gak tau kabar debat capres pertama kemaren, baru tau beberapa hari setelahnya.";0;0;0;0;in;99434238;1737001827307331615;PossoFaree;https://twitter.com/PossoFaree/status/1737095095655309659
Tue Dec 19 12:41:59 +0000 2023;1737090904643813462;"@RcyberProj0 @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat Penilaian thd Penampilan Terbaik Debat Capres pertama. Sory yee, ndasmu etika 🤣🤣";0;0;0;0;in;1609050376489295872;1736748520848404751;WinihartoB;https://twitter.com/WinihartoB/status/1737090904643813462
Tue Dec 19 11:52:03 +0000 2023;1737078338626453594;"Tebak hasil elektabilitas capres-cawapres pasca-debat pertama (dan kedua)?";1;1;2;6;in;1259033406333059073;1737078338626453594;ekky1995;https://twitter.com/ekky1995/status/1737078338626453594
Tue Dec 19 11:12:01 +0000 2023;1737068261010026589;"@fadlizon Ndasmu ga liat segitu ramenya warna Wiri tentang si Gemoy menjulurkan lidah kpd Anis waktu debat capres pertama.";0;0;0;0;in;899263204882227200;1737048505146019899;Juhri82736209;https://twitter.com/Juhri82736209/status/1737068261010026589
Tue Dec 19 10:23:34 +0000 2023;1737056069682401625;"Nilai masing-masing capres pada debat pertama menurut Feri Ansari:  Anies: 8,5. Ganjar: 7,5. Prabowo: 5.  #MisteriKematian894KPPS  #MisteriKematian894KPPS https://t.co/sgBsFMlvJW";0;0;1;2;in;1373967328979787779;1737056069682401625;bianca01403;https://twitter.com/bianca01403/status/1737056069682401625
Tue Dec 19 10:05:42 +0000 2023;1737051574260937170;"@Uki23 Patut diduga kang @Uki23 mengunggah data 'penilaian' hasil survey dari sktr 45% pemilih yg (mohon maaf) tingkat pendidikannya pada strata 'tidak lulus' sekolah dasar...dan bukan kntlan juga kalau populasi itu tidak menonton/melihat acara 'debat capres' tahap pertama... 🌿✊🖖";0;0;0;0;in;1227038540;1736989126510129508;djalu107;https://twitter.com/djalu107/status/1737051574260937170
Tue Dec 19 09:57:22 +0000 2023;1737049474340688010;"#DebatCapres perdana Calon Wakil Presiden Pemilu 2024  Tv Pool nya TRANSMEDIA, KompasTV, dan BTV Jumat, 22 Desember 2023 @CNNIDdaily  #PemiluDamai2024  Debat Capres-cawapres pertama dilaksakan pada hari Selasa, 12 Desember 2023 yang lalu, TV Poolnya @TVRINasional dan @RRI";0;0;0;0;in;245267400;1737049474340688010;NF_Saifuloh;https://twitter.com/NF_Saifuloh/status/1737049474340688010
Tue Dec 19 09:55:40 +0000 2023;1737049050019692606;"@staysaferek @Nyi_Maheswari Wah bagus tuh lihat mang Diman sekubu dgn PKS. Mantap apalagi ada amien ngangis. Lengkap sudah sosok yg akan dijadikan bahan gorengan.  Kmrin sdh jd sosok yg ditampilkan saat debat capres pertama. Mang Diman datang bawa putusan MK buat keponakan eh itu paman MK sih. Mkmkmkmk.";0;0;0;2;in;1712418593063964672;1736765660733362383;EddyB4J4;https://twitter.com/EddyB4J4/status/1737049050019692606
Tue Dec 19 09:46:53 +0000 2023;1737046835754066092;"Gak apa2 yakin boleh kok, toh nanti bs diatur 😀😀 itu aja survey kata data debat Capres pertama yg terbaik katanya PBW kok 😍😍😍 gak tau yg disurvey lihat debatnya dimana";0;0;0;0;in;1374604567;1737046835754066092;andi_hpattera;https://twitter.com/andi_hpattera/status/1737046835754066092
Tue Dec 19 09:38:34 +0000 2023;1737044743237103698;"Debat Capres Pertama Terus Menjadi Polemik, Geisz Chalifah Ungkap Fakta https://t.co/E1Y2oFiLzF https://t.co/8g3wl6IuSN";0;0;0;0;in;969597407401885697;1737044743237103698;tiliknews;https://twitter.com/tiliknews/status/1737044743237103698
Tue Dec 19 09:23:27 +0000 2023;1737040939968037135;"Dosen etika saya jarang masuk, bukan masalah bagi saya. Masalahnya, Soal UAS dia diluar nalar dan politis. Ia bertanya, coba análisis gaya tubuh dan mimik wajah Prabowo saat debat capres pertama menurut pandangan Sudjiwo Tedjo saat menghadiri kongkow kebudayaan di Gresik. Ahir";0;1;0;1;in;1255537534030864384;1737040939968037135;gezabayusans;https://twitter.com/gezabayusans/status/1737040939968037135
Tue Dec 19 09:11:35 +0000 2023;1737037954990891501;"@tvOneNews "Jangankan debat kedua, debat pertama saja sudah siap?",ndasmu.... lah Capres 02 saja sudah level emosi, juga si bocil yang tidak bisa menahan untuk cawe cawe khas cheerleader gitu? Bocil grogi debat";0;0;0;0;in;1729072196033916928;1736645617953427756;Sakerepmu2023;https://twitter.com/Sakerepmu2023/status/1737037954990891501
Tue Dec 19 09:10:57 +0000 2023;1737037794713952368;""Jangankan debat kedua, debat pertama saja sudah siap?",ndasmu.... lah Capres 02 saja sudah level emosi, juga si bocil yang tidak bisa menahan untuk cawe cawe khas cheerleader gitu? Bocil grogi debat";0;0;0;0;in;1729072196033916928;1737037794713952368;Sakerepmu2023;https://twitter.com/Sakerepmu2023/status/1737037794713952368
Tue Dec 19 09:02:10 +0000 2023;1737035586018684985;"@ekowboy2 Selain adu gagasan dan fikiran, adab, etika dan tatakrama perlu mendapatkan perhatiaan, seperti saat debat pertama Capres";0;0;0;0;in;1596027931129937920;1737033900931842227;anas_pnk90;https://twitter.com/anas_pnk90/status/1737035586018684985
Tue Dec 19 07:49:04 +0000 2023;1737017186718511219;"Siapa Capres yang Dinilai Berpenampilan Terbaik saat Debat Pertama? https://t.co/FKJbw5KDbe";1;0;1;0;in;1316329680396451841;1737017186718511219;databoksid;https://twitter.com/databoksid/status/1737017186718511219
Tue Dec 19 07:29:30 +0000 2023;1737012263796785635;"Penilaian Debat Capres Pertama dari hasil Survey @KATADATAcoid  Insight Center (KIC)  #PrabowoSubianto  #GibranRakabuming   #MasBowoMakinKokoh RakyatSebal CaraFitnah  Tujuan debat adalah mendeliver pesan kemasyarakat dengan pesan sederhana namun mudah dimengerti.  Penilaian debat… https://t.co/77f07z2cGZ";2;21;11;23;in;886878090768424960;1737012263796785635;yosephrosario_;https://twitter.com/yosephrosario_/status/1737012263796785635
Tue Dec 19 07:12:14 +0000 2023;1737007920100114926;"Dalam debat Capres pertama, Prabowo tak menjawab dengan kata-kata normatif dan bersayap sebagaimana sering dilontarkan dua kandidat lain #PemimpinHebatBukanJagoDebat https://t.co/xIwe2uOS8l";0;0;0;0;in;1596063844043878400;1737007920100114926;FirmanAbdil_;https://twitter.com/FirmanAbdil_/status/1737007920100114926
Tue Dec 19 07:06:41 +0000 2023;1737006520364322897;"Dalam debat Capres pertama Prabowo tak menjawab dengan kata-kata normatif dan bersayap sebagaimana sering dilontarkan #PemimpinHebatBukanJagoDebat https://t.co/lxmv6Dqopl";0;0;0;0;in;1718416200659603456;1737006520364322897;SkylaGrady43728;https://twitter.com/SkylaGrady43728/status/1737006520364322897
Tue Dec 19 07:04:48 +0000 2023;1737006048802922702;"menurutku pribadi , soal debat capres pertama yg kemarin ya, betul lah #PemimpinHebatBukanJagoDebat https://t.co/AGfaXmG3NB";0;0;0;0;in;2938654868;1737006048802922702;inflaxi;https://twitter.com/inflaxi/status/1737006048802922702
Tue Dec 19 07:04:15 +0000 2023;1737005909950558640;"beberapa kali aku liat, apalagi soal debat capres pertama yg kemarin ya, betul lah #PemimpinHebatBukanJagoDebat https://t.co/MsYD8CzYS6";0;0;0;0;in;769432862458204161;1737005909950558640;gourdonat;https://twitter.com/gourdonat/status/1737005909950558640
Tue Dec 19 07:03:00 +0000 2023;1737005594077241610;"Fadli Zon menyampaikan dua catatan positif terkait debat Capres yaitu tingginya tanggapan publik atas debat pertama, dan berbeda dengan debat pada dua pilpres sebelumnya. #PemimpinHebatBukanJagoDebat https://t.co/nBC2NUIJd9";0;0;8;8;in;1718882683491893248;1737005594077241610;bens_jon36;https://twitter.com/bens_jon36/status/1737005594077241610
Tue Dec 19 07:02:28 +0000 2023;1737005460874731715;"Politikus Fadli Zon, menyampaikan pembelaan panjang mengenai sosok Prabowo Subianto yang banyak dihujat publik usai debat capres putaran pertama. #PemimpinHebatBukanJagoDebat https://t.co/VQ8cMujdbN https://t.co/jGYEGbvd1O";0;2;44;37;in;1085690414764417025;1737005460874731715;putrilalak;https://twitter.com/putrilalak/status/1737005460874731715
Tue Dec 19 07:01:30 +0000 2023;1737005216120344687;"Dalam debat Capres pertama Prabowo tak menjawab dengan kata-kata normatif dan bersayap sebagaimana sering dilontarkan #PemimpinHebatBukanJagoDebat https://t.co/rc9QsEKj2u";0;0;0;0;in;1699700422532022272;1737005216120344687;sumiaryaa;https://twitter.com/sumiaryaa/status/1737005216120344687
Tue Dec 19 07:00:01 +0000 2023;1737004845213577559;"Debat capres pertama kmrin jangan d jadikan patokan, karna itu bukan mutlak bagi calon presiden #PemimpinHebatBukanJagoDebat https://t.co/2uU8em17A6";0;0;0;0;in;1724636994373050368;1737004845213577559;adiwintak;https://twitter.com/adiwintak/status/1737004845213577559
Tue Dec 19 07:00:01 +0000 2023;1737004844471247050;"Dalam debat capres pertama Prabowo tak menjawab dengan kata2 normatif dan bersayap   beda dengan kandidat lainya  #PemimpinHebatBukanJagoDebat https://t.co/YNQX9He9Kl";0;0;0;0;in;1658707744223006722;1737004844471247050;santososda;https://twitter.com/santososda/status/1737004844471247050
Tue Dec 19 06:49:10 +0000 2023;1737002113748894184;"Pada debat pertama Pilpres 2024, capres Anies Baswedan mengklaim telah menuntaskan masalah izin pendirian rumah ibadah ketika menjabat sebagai Gubernur DKI Jakarta.   #TempoHeadliner #Anies https://t.co/idn3ZnqBs1";0;79;16;71;in;18129942;1737002113748894184;tempodotco;https://twitter.com/tempodotco/status/1737002113748894184
Tue Dec 19 06:20:14 +0000 2023;1736994831032094861;"Selesai Debat pertama Capres. - Capres No 3 @ganjarpranowo menemui dan bersalaman dg pendukung Capres No 2 &amp  No 1, suasana menjadi cair dan penuh keakraban, enak melihatnya Persatuan dan Kesatuan tetap terjaga, walau beda pilihan 🤟🤟👍🏻👍🏻 #GanjarMahfud2024  #GasPollGanjarMahfud https://t.co/YKTi7HQRXb";0;3;8;23;in;794509735282102272;1736994831032094861;Jayabay19479190;https://twitter.com/Jayabay19479190/status/1736994831032094861
Tue Dec 19 06:01:25 +0000 2023;1736990098242318844;"@HdNchannel @Safa_Andriana Medan laga Indonesia tak semudah Medan Laga Filipina.  Branding Gemoy otomatis luntur setelah debat capres pertama";0;0;0;0;in;1247887947602341891;1736985598999867560;Ichsaaannnnn;https://twitter.com/Ichsaaannnnn/status/1736990098242318844
Tue Dec 19 05:47:57 +0000 2023;1736986708519047645;"Para pendukung dan buzzer 02 sangat marah dan kecewa, karena debat pertama mereka menghancurkan citra gemoy yang sudah di susun rapih.  Terlihat kualitas asli capres dan cawapresnya. Tidak ada gemoy-gemoynya!";0;0;0;0;in;513712543;1736986708519047645;zulfadhliashari;https://twitter.com/zulfadhliashari/status/1736986708519047645
Tue Dec 19 05:29:39 +0000 2023;1736982101378138436;"@BabehAldoAje135 Memang semua kader bisa dijamin setia, kader yang bocorin pasti punya ekspektasi lebih tinggi dan kecewa dengan hasil debat capres pertama, atau lebih dari itu, tidak setuju dengan cawapres pilihan Ayah.";0;0;0;0;in;1404589619677523969;1736737340033466658;1990Husnul;https://twitter.com/1990Husnul/status/1736982101378138436
Tue Dec 19 05:27:10 +0000 2023;1736981477118861630;"@Dennysiregar7 Paslon nomor 2 menampakkan sinyal akan kalah. Lihat kelakuan Gibran yang menghasut suporternya pada saat debat pertama capres. Banyak yang menilai gerutan wajah Gibran kelihatan sombong";0;0;0;0;in;2176483585;1736666320178196981;CfFanggidaE;https://twitter.com/CfFanggidaE/status/1736981477118861630
Tue Dec 19 05:16:37 +0000 2023;1736978821243650421;"Alhamdulillah Maa syaa Allah Elektabilitas #AMIN makin menguat utamanya di pulau jawa.   Apakah ini efek dari debat pertama capres?  AMIN FOR CHANGE ☝️  👇 https://t.co/Z23Iq1HQpD";4;5;118;208;in;852327811;1736978821243650421;rahmaniarbaftim;https://twitter.com/rahmaniarbaftim/status/1736978821243650421
Tue Dec 19 04:36:00 +0000 2023;1736968599934259689;"Gimana nih debatnya? Rame yaah? 😅  Tenang, ini masih debat pertama! Masih ada debat-debat selanjutnya. Kira-kira siapa ya nanti yang lebih unggul di mata masyarakat Indonesia?  #aplikasipemilu #simpulonline #aplikasipemenanganpemilu #pemilu2024 #timkuat #dataakurat #DebatCapres https://t.co/5cmNdWtUv7";0;0;0;1;in;1630028897642504194;1736968599934259689;simpulonline;https://twitter.com/simpulonline/status/1736968599934259689
